Well_ID,X,Y,Z,Facies,Porosity,Permeability
1,3180.0,7820.0,-1508.5,Fractures,0.08338865437000001,19.936991489240626
1,3180.0,7820.0,-1508.75,Fractures,0.08494637196,18.30596263854143
1,3180.0,7820.0,-1509.0,Fractures,0.08434299763,17.68545167103245
1,3180.0,7820.0,-1509.25,Fractures,0.084111333717,20.07098346201133
1,3180.0,7820.0,-1509.5,Fractures,0.08533358788,17.271507411585997
1,3180.0,7820.0,-1509.75,Fractures,0.08477468291000001,19.723639127480418
1,3180.0,7820.0,-1510.0,Fractures,0.0850201805,18.12266629149199
1,3180.0,7820.0,-1510.25,Fractures,0.08504725625000001,19.04299457753767
1,3180.0,7820.0,-1510.5,Fractures,0.0829200582355,18.859469947994842
1,3180.0,7820.0,-1510.75,Fractures,0.083640141801,17.197813320414014
1,3180.0,7820.0,-1511.0,Fractures,0.08322377735900001,17.801958615118377
1,3180.0,7820.0,-1511.25,Fractures,0.08569765275,20.47956449094047
1,3180.0,7820.0,-1511.5,Fractures,0.083674007854,19.616416012082073
1,3180.0,7820.0,-1511.75,Matrix,0.0210361252,0.0024626723336715
1,3180.0,7820.0,-1512.0,Matrix,0.0209371815,0.0024265899994590175
1,3180.0,7820.0,-1512.25,Matrix,0.021080096399999998,0.002426928035572909
1,3180.0,7820.0,-1512.5,Matrix,0.0201009845,0.0024210411593893148
1,3180.0,7820.0,-1512.75,Matrix,0.021507792249999998,0.002420413898443053
1,3180.0,7820.0,-1513.0,Matrix,0.0218303961,0.0025437898840350794
1,3180.0,7820.0,-1513.25,Matrix,0.0219895611,0.002440463175728993
1,3180.0,7820.0,-1513.5,Matrix,0.022232076899999998,0.002403321621599376
1,3180.0,7820.0,-1513.75,Matrix,0.021331535949999997,0.0024634440108797693
1,3180.0,7820.0,-1514.0,Matrix,0.0216594962,0.0024226988711373324
1,3180.0,7820.0,-1514.25,Matrix,0.021346057699999997,0.002431377668487448
1,3180.0,7820.0,-1514.5,Matrix,0.021433847,0.002458741937275415
1,3180.0,7820.0,-1514.75,Matrix,0.020431532,0.0025141679638406808
1,3180.0,7820.0,-1515.0,Matrix,0.0203974155,0.0024339835223698533
2,2620.0,7100.0,-1485.25,Fractures,0.08674193989000001,36.88571900748556
2,2620.0,7100.0,-1485.5,Fractures,0.08581719633,35.622599548834565
2,2620.0,7100.0,-1485.75,Fractures,0.08736107542,31.095354900942443
2,2620.0,7100.0,-1486.0,Fractures,0.08865194552,31.250394621790836
2,2620.0,7100.0,-1486.25,Fractures,0.08626603459,31.115036950896688
2,2620.0,7100.0,-1486.5,Fractures,0.08640070991,30.001815386317872
2,2620.0,7100.0,-1486.75,Fractures,0.08522611038,33.19573864896686
2,2620.0,7100.0,-1487.0,Fractures,0.08506516973,27.93042876197418
2,2620.0,7100.0,-1487.25,Fractures,0.08513012163,29.380860284563397
2,2620.0,7100.0,-1487.5,Fractures,0.08433920488,24.859835337009002
2,2620.0,7100.0,-1487.75,Fractures,0.083344079125,25.552545628613355
2,2620.0,7100.0,-1488.0,Fractures,0.08377882591800001,25.778670595082566
2,2620.0,7100.0,-1488.25,Fractures,0.08474741359,26.82431960738742
2,2620.0,7100.0,-1488.5,Fractures,0.08448057663,30.007997794807757
2,2620.0,7100.0,-1488.75,Fractures,0.083313622608,30.79052364847771
2,2620.0,7100.0,-1489.0,Fractures,0.08451257236000001,29.869534075389225
2,2620.0,7100.0,-1489.25,Fractures,0.08587539148000001,29.970250784014116
2,2620.0,7100.0,-1489.5,Fractures,0.083892671897,33.94630367175094
2,2620.0,7100.0,-1489.75,Fractures,0.084066902941,33.83775024753923
2,2620.0,7100.0,-1490.0,Fractures,0.0829119448666,31.880675942195083
2,2620.0,7100.0,-1490.25,Fractures,0.0843091702,32.28677316759486
2,2620.0,7100.0,-1490.5,Fractures,0.08454468717000001,33.534536956424525
2,2620.0,7100.0,-1490.75,Fractures,0.08531014667,37.67343725386321
2,2620.0,7100.0,-1491.0,Fractures,0.08647612785,36.30064387814757
2,2620.0,7100.0,-1491.25,Fractures,0.08790493016,41.89494503171026
2,2620.0,7100.0,-1491.5,Fractures,0.08794991627000001,39.241630561414624
2,2620.0,7100.0,-1491.75,Fractures,0.08633743020000001,39.00497608498969
2,2620.0,7100.0,-1492.0,Fractures,0.08558789115,39.6802715327348
2,2620.0,7100.0,-1492.25,Fractures,0.08512644367000001,35.55601768532364
2,2620.0,7100.0,-1492.5,Fractures,0.08544590099,35.85654927732914
2,2620.0,7100.0,-1492.75,Fractures,0.083318789965,35.68073580506452
2,2620.0,7100.0,-1493.0,Fractures,0.08024030553,38.649151790558825
2,2620.0,7100.0,-1493.25,Fractures,0.08271629417500001,40.45489012452732
2,2620.0,7100.0,-1493.5,Fractures,0.081782639128,37.322121747908916
2,2620.0,7100.0,-1493.75,Fractures,0.08324221225600001,42.818696421089335
2,2620.0,7100.0,-1494.0,Fractures,0.083746783219,46.46064447580291
2,2620.0,7100.0,-1494.25,Fractures,0.08163334094000001,47.55534981747162
2,2620.0,7100.0,-1494.5,Fractures,0.081882785668,47.93632487072197
2,2620.0,7100.0,-1494.75,Fractures,0.083708338475,50.062005360391254
2,2620.0,7100.0,-1495.0,Fractures,0.0830782079181,51.863672530051076
2,2620.0,7100.0,-1495.25,Fractures,0.082209821884,55.106380122448115
2,2620.0,7100.0,-1495.5,Fractures,0.083152737689,57.22107519207551
2,2620.0,7100.0,-1495.75,Fractures,0.084277380585,50.308742873311836
2,2620.0,7100.0,-1496.0,Fractures,0.08658913087,49.744422779459455
2,2620.0,7100.0,-1496.25,Fractures,0.08644167564,51.705906955724856
2,2620.0,7100.0,-1496.5,Fractures,0.08708794802,49.29145943948408
2,2620.0,7100.0,-1496.75,Fractures,0.08684637240000001,45.07717530974981
2,2620.0,7100.0,-1497.0,Fractures,0.08433369730000001,45.51739013110651
2,2620.0,7100.0,-1497.25,Fractures,0.08382796641200001,40.719530484845734
2,2620.0,7100.0,-1497.5,Fractures,0.08518179221000001,38.687957726073606
2,2620.0,7100.0,-1497.75,Fractures,0.083678340728,37.940411125070284
2,2620.0,7100.0,-1498.0,Fractures,0.08463344948,33.45909678232796
2,2620.0,7100.0,-1498.25,Fractures,0.08203626372,35.221614411277145
2,2620.0,7100.0,-1498.5,Fractures,0.0830739245377,43.75500992463908
2,2620.0,7100.0,-1498.75,Fractures,0.08225043111500001,42.99585387318451
2,2620.0,7100.0,-1499.0,Fractures,0.08103115247,37.55076644096997
2,2620.0,7100.0,-1499.25,Fractures,0.08139683402,37.19869837530465
2,2620.0,7100.0,-1499.5,Fractures,0.08482658385,36.68619274458914
2,2620.0,7100.0,-1499.75,Fractures,0.083599589094,33.1127238142475
2,2620.0,7100.0,-1500.0,Fractures,0.083436414485,31.278923833602494
2,2620.0,7100.0,-1500.25,Fractures,0.083646660404,36.71939502143837
2,2620.0,7100.0,-1500.5,Fractures,0.08173375764600001,37.789520358102635
2,2620.0,7100.0,-1500.75,Fractures,0.08109856618,37.40729780055652
2,2620.0,7100.0,-1501.0,Fractures,0.07981743321000001,32.792592764252994
2,2620.0,7100.0,-1501.25,Fractures,0.08025974157,34.79089184204807
2,2620.0,7100.0,-1501.5,Fractures,0.07905610290000001,29.98770223974473
2,2620.0,7100.0,-1501.75,Fractures,0.08021976527,31.455155188257372
2,2620.0,7100.0,-1502.0,Fractures,0.08108870802000001,26.136199825609395
2,2620.0,7100.0,-1502.25,Fractures,0.082013578707,27.62970309123181
2,2620.0,7100.0,-1502.5,Fractures,0.08038650366000001,25.061302578521452
2,2620.0,7100.0,-1502.75,Fractures,0.08131305357,29.719013262106625
2,2620.0,7100.0,-1503.0,Fractures,0.082106704337,35.85581510785122
2,2620.0,7100.0,-1503.25,Fractures,0.083201089733,30.77941502817694
2,2620.0,7100.0,-1503.5,Fractures,0.08617014633,34.658764424067016
2,2620.0,7100.0,-1503.75,Fractures,0.08541578844,36.68857205056677
2,2620.0,7100.0,-1504.0,Fractures,0.08446172715,37.930428356378954
2,2620.0,7100.0,-1504.25,Fractures,0.08566527625,31.680835700193803
2,2620.0,7100.0,-1504.5,Fractures,0.08761050642,38.375601064817864
2,2620.0,7100.0,-1504.75,Fractures,0.08831114103,34.867836603253295
2,2620.0,7100.0,-1505.0,Fractures,0.08754150515,35.11452803141897
2,2620.0,7100.0,-1505.25,Fractures,0.08827824505000001,36.750693692617645
2,2620.0,7100.0,-1505.5,Fractures,0.08498015727000001,36.72556136596511
2,2620.0,7100.0,-1505.75,Fractures,0.08469584506000001,41.63090928577397
2,2620.0,7100.0,-1506.0,Fractures,0.08537687567,39.99261296584774
2,2620.0,7100.0,-1506.25,Fractures,0.085494947,35.60473721009344
2,2620.0,7100.0,-1506.5,Fractures,0.08816056008,36.13891498189535
2,2620.0,7100.0,-1506.75,Fractures,0.08754900069,33.844431126713815
2,2620.0,7100.0,-1507.0,Fractures,0.08613082575,37.745509780740555
2,2620.0,7100.0,-1507.25,Fractures,0.084221848667,35.713279505549515
2,2620.0,7100.0,-1507.5,Fractures,0.08586611676,33.18346152287984
2,2620.0,7100.0,-1507.75,Fractures,0.08579446362000001,32.535569365853775
2,2620.0,7100.0,-1508.0,Fractures,0.08473556227000001,29.81321302642775
2,2620.0,7100.0,-1508.25,Fractures,0.08547610194000001,29.971509551179775
2,2620.0,7100.0,-1508.5,Fractures,0.08584994476,30.864462046995985
2,2620.0,7100.0,-1508.75,Fractures,0.08591099302,35.14915669575969
2,2620.0,7100.0,-1509.0,Fractures,0.08683542211,39.275210539581636
2,2620.0,7100.0,-1509.25,Fractures,0.08741448423,40.538337069211764
2,2620.0,7100.0,-1509.5,Fractures,0.08835203266000001,36.28067171381533
2,2620.0,7100.0,-1509.75,Fractures,0.08788208227000001,36.675346636463594
2,2620.0,7100.0,-1510.0,Fractures,0.08676628096,36.2036905075576
2,2620.0,7100.0,-1510.25,Fractures,0.08635808525000001,38.68246163880912
2,2620.0,7100.0,-1510.5,Fractures,0.08459714438,33.78946230430643
2,2620.0,7100.0,-1510.75,Fractures,0.08384674418400001,35.61316876330419
2,2620.0,7100.0,-1511.0,Fractures,0.08525286477,33.188721261451484
2,2620.0,7100.0,-1511.25,Fractures,0.08396712668,36.64967378245495
2,2620.0,7100.0,-1511.5,Fractures,0.08454763362,29.73841195803845
2,2620.0,7100.0,-1511.75,Fractures,0.08431217723000001,29.977983982784053
2,2620.0,7100.0,-1512.0,Fractures,0.0828949548897,29.012862697265746
2,2620.0,7100.0,-1512.25,Fractures,0.07828617946000001,27.50950846509241
2,2620.0,7100.0,-1512.5,Fractures,0.07680391036,24.6364231292622
2,2620.0,7100.0,-1512.75,Fractures,0.07664645371,22.791861400319327
2,2620.0,7100.0,-1513.0,Fractures,0.07677382719,20.305945718871964
2,2620.0,7100.0,-1513.25,Fractures,0.07727261327,20.536942911107396
2,2620.0,7100.0,-1513.5,Fractures,0.07767964119000001,20.74449889745838
2,2620.0,7100.0,-1513.75,Fractures,0.07767458952,22.977187805960625
2,2620.0,7100.0,-1514.0,Fractures,0.07832543075000001,22.500682962879768
2,2620.0,7100.0,-1514.25,Fractures,0.07801442005,20.713674023304
2,2620.0,7100.0,-1514.5,Fractures,0.07729481454,18.21199469762432
2,2620.0,7100.0,-1514.75,Fractures,0.07786051773000001,17.75336074889131
2,2620.0,7100.0,-1515.0,Fractures,0.07676982579000001,16.727260731847977
3,9220.0,1900.0,-1485.25,Fractures,0.07240729827,11.657839974221362
3,9220.0,1900.0,-1485.5,Fractures,0.07238806776000001,11.36792720436309
3,9220.0,1900.0,-1485.75,Fractures,0.07114151973,11.350002577423442
3,9220.0,1900.0,-1486.0,Fractures,0.0683120566,13.931477282507304
3,9220.0,1900.0,-1486.25,Fractures,0.0688323738,12.101353270647216
3,9220.0,1900.0,-1486.5,Fractures,0.0698104041,11.728445931887034
3,9220.0,1900.0,-1486.75,Fractures,0.0692705648,11.022943232434683
3,9220.0,1900.0,-1487.0,Fractures,0.068460982,11.199450967139175
3,9220.0,1900.0,-1487.25,Fractures,0.07120392077000001,10.523527169854766
3,9220.0,1900.0,-1487.5,Fractures,0.06994561710000001,10.736596458964247
3,9220.0,1900.0,-1487.75,Fractures,0.07055443895,9.82120625983753
3,9220.0,1900.0,-1488.0,Fractures,0.07010553673,8.922132515524943
3,9220.0,1900.0,-1488.25,Fractures,0.06970920820000001,8.89798201284105
3,9220.0,1900.0,-1488.5,Fractures,0.07078271908,8.398787665402567
3,9220.0,1900.0,-1488.75,Fractures,0.0690606265,9.257719046934946
3,9220.0,1900.0,-1489.0,Fractures,0.0684963927,10.516222267465144
3,9220.0,1900.0,-1489.25,Fractures,0.06942703280000001,11.821198417088567
3,9220.0,1900.0,-1489.5,Fractures,0.069877462,11.612818728408072
3,9220.0,1900.0,-1489.75,Fractures,0.0710161047,10.807479187684084
3,9220.0,1900.0,-1490.0,Fractures,0.07158456389000001,10.851568506260922
3,9220.0,1900.0,-1490.25,Fractures,0.07208854932,10.22647628465207
3,9220.0,1900.0,-1490.5,Fractures,0.07386794421000001,9.240353284135436
3,9220.0,1900.0,-1490.75,Fractures,0.07359342204000001,9.229105745405674
3,9220.0,1900.0,-1491.0,Fractures,0.07256755564,8.6794830893041
3,9220.0,1900.0,-1491.25,Fractures,0.07115755081,10.61736539666762
3,9220.0,1900.0,-1491.5,Fractures,0.0692710549,9.86860696759634
3,9220.0,1900.0,-1491.75,Fractures,0.07184178501,10.679312025000035
3,9220.0,1900.0,-1492.0,Fractures,0.07364605046,10.641058882714695
3,9220.0,1900.0,-1492.25,Fractures,0.07504685012000001,11.410695243114661
3,9220.0,1900.0,-1492.5,Fractures,0.07467318449,12.051349442911707
3,9220.0,1900.0,-1492.75,Fractures,0.07585523250000001,11.925303692925644
3,9220.0,1900.0,-1493.0,Fractures,0.07717608853,13.450958837938012
3,9220.0,1900.0,-1493.25,Fractures,0.07751284638,14.961207959984753
3,9220.0,1900.0,-1493.5,Fractures,0.07710712951000001,13.521131595465185
3,9220.0,1900.0,-1493.75,Fractures,0.07711501128,12.33988671396185
3,9220.0,1900.0,-1494.0,Fractures,0.0760613748,11.45381885382596
3,9220.0,1900.0,-1494.25,Fractures,0.07538836974,12.725703229119986
3,9220.0,1900.0,-1494.5,Fractures,0.07586227512,11.947716448652324
3,9220.0,1900.0,-1494.75,Fractures,0.07598632801,12.256623139140437
3,9220.0,1900.0,-1495.0,Fractures,0.07492971674,12.27000062033025
3,9220.0,1900.0,-1495.25,Fractures,0.07604887634,12.346984676735683
3,9220.0,1900.0,-1495.5,Fractures,0.07677557985,13.02647127253429
3,9220.0,1900.0,-1495.75,Fractures,0.07672299238000001,11.165488111368076
3,9220.0,1900.0,-1496.0,Fractures,0.07587098928000001,12.511512403464886
3,9220.0,1900.0,-1496.25,Fractures,0.07814927022000001,11.436713940932034
3,9220.0,1900.0,-1496.5,Fractures,0.0785090018,12.218702163646116
3,9220.0,1900.0,-1496.75,Fractures,0.07931117291,12.80162749274675
3,9220.0,1900.0,-1497.0,Fractures,0.08042573077000001,12.608185333041336
3,9220.0,1900.0,-1497.25,Fractures,0.08157070538000001,13.040501941777228
3,9220.0,1900.0,-1497.5,Fractures,0.08232193692600001,13.502387478770961
3,9220.0,1900.0,-1497.75,Fractures,0.08103739026000001,13.467249001578859
3,9220.0,1900.0,-1498.0,Fractures,0.08156408838000001,13.668057154629413
3,9220.0,1900.0,-1498.25,Fractures,0.08090080849,13.670143029595735
3,9220.0,1900.0,-1498.5,Fractures,0.08019858255000001,11.932798846468815
3,9220.0,1900.0,-1498.75,Fractures,0.081926023746,13.021450512921314
3,9220.0,1900.0,-1499.0,Fractures,0.08088882431000001,13.301264091833476
3,9220.0,1900.0,-1499.25,Fractures,0.082648023544,13.304097035381792
3,9220.0,1900.0,-1499.5,Fractures,0.08129136957000001,14.128412361004534
3,9220.0,1900.0,-1499.75,Fractures,0.07990049294,14.202403956009396
3,9220.0,1900.0,-1500.0,Fractures,0.07976038739,15.146567624846279
3,9220.0,1900.0,-1500.25,Fractures,0.0801516441,16.142370795392793
3,9220.0,1900.0,-1500.5,Fractures,0.07993010889,17.35707024825816
3,9220.0,1900.0,-1500.75,Fractures,0.08012290084000001,18.865699468734082
3,9220.0,1900.0,-1501.0,Fractures,0.08280264771500001,17.648983475149176
3,9220.0,1900.0,-1501.25,Fractures,0.082418269162,21.02005940439568
3,9220.0,1900.0,-1501.5,Fractures,0.08105429104,21.6694684030534
3,9220.0,1900.0,-1501.75,Fractures,0.08210338455300001,19.434841414584206
3,9220.0,1900.0,-1502.0,Fractures,0.08103331697,18.056257325633577
3,9220.0,1900.0,-1502.25,Fractures,0.08046336993,18.029015059830325
3,9220.0,1900.0,-1502.5,Fractures,0.0801062429,16.270947669294017
3,9220.0,1900.0,-1502.75,Fractures,0.08087964878000001,15.0846922422703
3,9220.0,1900.0,-1503.0,Fractures,0.081867271507,15.592503515562102
3,9220.0,1900.0,-1503.25,Fractures,0.08017029065,16.651917075183622
3,9220.0,1900.0,-1503.5,Fractures,0.08057372498000001,14.526556421949882
3,9220.0,1900.0,-1503.75,Fractures,0.07723563308,15.927625119908146
3,9220.0,1900.0,-1504.0,Fractures,0.0779227928,16.207542821618766
3,9220.0,1900.0,-1504.25,Fractures,0.078931494,14.6315092344717
3,9220.0,1900.0,-1504.5,Fractures,0.07955902714,16.57364160955592
3,9220.0,1900.0,-1504.75,Fractures,0.07940382456,14.614912278453502
3,9220.0,1900.0,-1505.0,Fractures,0.07844655929000001,16.314920221129068
3,9220.0,1900.0,-1505.25,Fractures,0.07719876131,16.160739007624034
3,9220.0,1900.0,-1505.5,Fractures,0.07729332227,17.104889642511374
3,9220.0,1900.0,-1505.75,Fractures,0.07718196817,16.22258794563182
3,9220.0,1900.0,-1506.0,Fractures,0.07512160857,15.916807864605223
3,9220.0,1900.0,-1506.25,Fractures,0.07627555396,17.317434651300065
3,9220.0,1900.0,-1506.5,Fractures,0.07729537835,19.28770768392906
3,9220.0,1900.0,-1506.75,Fractures,0.07970529287,20.18678379485818
3,9220.0,1900.0,-1507.0,Fractures,0.08060877077,21.12779938340675
3,9220.0,1900.0,-1507.25,Fractures,0.08084053672000001,19.058025231628726
3,9220.0,1900.0,-1507.5,Fractures,0.08017579173,21.824334716371332
3,9220.0,1900.0,-1507.75,Fractures,0.08207596001300001,27.799281707267934
3,9220.0,1900.0,-1508.0,Fractures,0.082444858348,25.55135770129639
3,9220.0,1900.0,-1508.25,Fractures,0.083151368594,25.727539338808214
3,9220.0,1900.0,-1508.5,Fractures,0.08301125654205001,24.490936801679197
3,9220.0,1900.0,-1508.75,Fractures,0.08339974086100001,23.115950257787205
3,9220.0,1900.0,-1509.0,Fractures,0.08464692528000001,22.528810675541617
3,9220.0,1900.0,-1509.25,Fractures,0.082743854942,21.778480874851567
3,9220.0,1900.0,-1509.5,Fractures,0.082334286263,21.237989391232944
3,9220.0,1900.0,-1509.75,Fractures,0.082414011831,21.52367497206132
3,9220.0,1900.0,-1510.0,Fractures,0.08050745592,22.26966379162263
3,9220.0,1900.0,-1510.25,Fractures,0.08114214998000001,20.857485436169082
3,9220.0,1900.0,-1510.5,Fractures,0.08119363739,24.9572718795299
3,9220.0,1900.0,-1510.75,Fractures,0.08183290877600001,23.555175956662122
3,9220.0,1900.0,-1511.0,Fractures,0.083329843488,24.580926305955632
3,9220.0,1900.0,-1511.25,Fractures,0.08311037992680001,23.0297898551251
3,9220.0,1900.0,-1511.5,Fractures,0.08241759082200001,23.183703745437274
3,9220.0,1900.0,-1511.75,Fractures,0.08301047882433,25.32668134326401
3,9220.0,1900.0,-1512.0,Fractures,0.08103843364,26.52190040494617
3,9220.0,1900.0,-1512.25,Fractures,0.08116340407,26.3653591597531
3,9220.0,1900.0,-1512.5,Fractures,0.08079810693,28.866507072218784
3,9220.0,1900.0,-1512.75,Fractures,0.083233911366,26.148510765089103
3,9220.0,1900.0,-1513.0,Fractures,0.081779201369,25.583558846128604
3,9220.0,1900.0,-1513.25,Fractures,0.082121086614,27.03739016110419
3,9220.0,1900.0,-1513.5,Fractures,0.08115940904,25.48372143048795
3,9220.0,1900.0,-1513.75,Fractures,0.08116894233000001,24.078830360722353
3,9220.0,1900.0,-1514.0,Fractures,0.08114453574000001,22.66250372659055
3,9220.0,1900.0,-1514.25,Fractures,0.08024639382000001,21.48418931052654
3,9220.0,1900.0,-1514.5,Fractures,0.07889438680000001,19.388951564016974
3,9220.0,1900.0,-1514.75,Fractures,0.08129616917,18.2438340943654
